,feature,shap_value,feature_value
329,src2dst_bytes,-0.05252311007366728,0.0
330,src2dst_bytes,0.2780351112484755,1.5196789596429222e-06
331,src2dst_bytes,-0.05252311007366728,0.0
332,src2dst_bytes,0.07766310221050197,1.5981140027212663e-06
333,src2dst_bytes,0.2572985846145778,1.5785052419516803e-06
334,src2dst_bytes,-0.05252311007366728,0.0
335,src2dst_bytes,-0.05252311007366728,0.0
336,src2dst_bytes,0.25729815189034533,1.6177227634908527e-06
337,src2dst_bytes,-0.05252311007366728,0.0
338,src2dst_bytes,0.2780358786212527,1.5196789596429222e-06
339,src2dst_bytes,-0.05252311007366728,0.0
340,src2dst_bytes,-0.05252311007366728,0.0
341,src2dst_bytes,-0.05252311007366728,0.0
342,src2dst_bytes,-0.05252311007366728,0.0
343,src2dst_bytes,-0.05252311007366728,0.0
344,src2dst_bytes,-0.05252375941270925,0.0
345,src2dst_bytes,-0.05252311007366728,0.0
346,src2dst_bytes,0.2781980275503918,1.500070198873336e-06
347,src2dst_bytes,-0.05252311007366728,0.0
348,src2dst_bytes,-0.05252311007366728,0.0
349,src2dst_bytes,-0.11467831487518333,0.0
350,src2dst_bytes,-0.05252311007366728,0.0
351,src2dst_bytes,0.27819726017761465,1.4510482969493709e-06
352,src2dst_bytes,-0.05252311007366728,0.0
353,src2dst_bytes,-0.05252311007366728,0.0
354,src2dst_bytes,-0.05252311007366728,0.0
355,src2dst_bytes,0.27803449552604714,1.1471125050207863e-06
356,src2dst_bytes,-0.05252311007366728,0.0
357,src2dst_bytes,-0.05252311007366728,0.0
358,src2dst_bytes,-0.05252311007366728,0.0
359,src2dst_bytes,0.2780351112484755,1.0980906030968212e-06
360,src2dst_bytes,0.07682770234224266,1.5785052419516803e-06
361,src2dst_bytes,-0.05252311007366728,0.0
362,src2dst_bytes,-0.05252311007366728,0.0
363,src2dst_bytes,-0.11454175628420515,0.0
364,src2dst_bytes,-0.1146789642142253,0.0
365,src2dst_bytes,0.2572985846145778,1.5883096223364735e-06
366,src2dst_bytes,0.07682770234224266,1.5588964811820944e-06
367,src2dst_bytes,0.2780358786212527,1.5294833400277152e-06
368,src2dst_bytes,0.07766310221050197,1.5785052419516803e-06
369,src2dst_bytes,-0.05252311007366728,0.0
370,src2dst_bytes,-0.05252311007366728,0.0
371,src2dst_bytes,-0.05252311007366728,0.0
372,src2dst_bytes,0.3108245461373697,1.6079183831060595e-06
373,src2dst_bytes,0.2780351112484755,1.0980906030968212e-06
374,src2dst_bytes,-0.05252311007366728,0.0
375,src2dst_bytes,0.2780358786212527,1.5196789596429222e-06
376,src2dst_bytes,-0.05252375941270925,0.0
377,src2dst_bytes,-0.05252311007366728,0.0
378,src2dst_bytes,-0.11454110694516319,0.0
379,src2dst_bytes,-0.05252311007366728,0.0
380,src2dst_bytes,-0.05252311007366728,0.0
381,src2dst_bytes,0.31082411341313726,1.5687008615668871e-06
382,src2dst_bytes,0.3108245461373697,1.5687008615668871e-06
383,src2dst_bytes,-0.05252311007366728,0.0
384,src2dst_bytes,-0.05252311007366728,0.0
385,src2dst_bytes,0.0776626694862695,1.5588964811820944e-06
386,src2dst_bytes,-0.05252311007366728,0.0
387,src2dst_bytes,0.27803449552604714,1.1569168854055795e-06
388,src2dst_bytes,-0.05252375941270925,0.0
389,src2dst_bytes,0.27819726017761465,1.4510482969493709e-06
390,src2dst_bytes,0.3108245461373697,1.5588964811820944e-06
391,src2dst_bytes,-0.05252311007366728,0.0
392,src2dst_bytes,0.2780358786212527,1.5196789596429222e-06
393,src2dst_bytes,-0.05252375941270925,0.0
394,src2dst_bytes,-0.05252375941270925,0.0
395,src2dst_bytes,-0.05252311007366728,0.0
396,src2dst_bytes,0.2780340628018147,1.490265818488543e-06
397,src2dst_bytes,-0.05252375941270925,0.0
398,src2dst_bytes,-0.05252375941270925,0.0
399,src2dst_bytes,-0.05252311007366728,0.0
400,src2dst_bytes,-0.05252375941270925,0.0
401,src2dst_bytes,-0.05252311007366728,0.0
402,src2dst_bytes,0.31082411341313726,1.5588964811820944e-06
403,src2dst_bytes,0.2780358786212527,1.5196789596429222e-06
404,src2dst_bytes,-0.05252375941270925,0.0
405,src2dst_bytes,-0.1145589599348824,0.0
